,6PG5,6PG8,6PG9,6PG10,6PG11,6PG12,6PG15,6PG25,6PG27,6PG28,6PG30,ML11,ML12,ML15,ML17,6PG33,6PG35
54,0.030502127837577764,0.4307847733536728,0.006374617721269726,0.14841253653386738,0.05424067196600408,0.002834701088971642,0.005445615346504868,0.06655598774588038,0.057062565640888664,0.38502224911413807,0.10797277597296027,0.08501483605713299,0.06111516510685349,0.26040660219401945,0.09010047277997335,0.10676296095398387,0.06546138640250197
55,0.028072444466218368,0.08063631479177091,0.03519193249270633,0.03224755312142434,0.3138806153224696,0.04857004585774706,0.006909556182532579,0.22720198595692287,0.20292178668525024,0.0941699902597617,0.0549858917666006,0.10563652819406545,0.4702884594385662,0.18692287809345867,0.06693711382155622,0.07710899303759752,0.06959052193216057
56,0.26131471318050137,0.0779076712805406,0.09353526101127381,0.001601876995438249,0.17461294644846956,0.7406095534849204,0.06714272619237115,0.17890851613669237,0.15043443710127255,0.21004546860856388,0.46319260542889984,0.021548827774611735,0.04920598546768458,0.05660209060554386,0.19454750563054346,0.06959447496871307,0.28711323096951796
57,0.015141152928176646,0.304675844727206,0.14747912639502422,0.03298403571481079,0.06362412278156494,0.0667330470302797,0.19327977364342402,0.06111812561888907,0.1736696758687768,0.0667579822827156,0.004319138298243084,0.010676247619344447,0.4057107421454302,0.06907381788592049,0.045546772475455376,0.23629918515046364,0.053403940093906574
58,0.13841491713088408,0.33651785110375504,0.061460024514059096,0.000288483725562496,0.16994594578435393,0.0328950264270828,0.061301385013940404,0.2879921142023927,0.06876301994065175,0.10628441006849469,0.28873802744383187,0.003785797983836628,0.2142437407007563,0.12003705998422268,0.04628232948056214,0.05973943430303174,0.09658143458634816
59,0.00434909830508738,0.07747288356117506,0.040082235974393976,0.11966409686118913,0.04028890985279609,0.046237233862990584,0.009691531912711795,0.1427205271008426,0.24147637896620103,0.014479318708361093,0.4014159741905966,0.026204306172952697,0.05659050540349792,0.05582880257641391,0.053443372429214965,0.012556211662483488,0.4843139211691867
60,0.228876060192134,0.09332669049346613,0.05924003593691154,0.21718702737872966,0.07711811067089067,0.00395506446968819,0.3116303814571944,0.043466122538539556,0.03163993632872351,0.12849415319363963,0.36458345993736513,0.003298295335819725,0.306250766922672,0.7989626479882257,0.32869833076344385,0.14103717799942042,0.07720660152810326
61,0.05103494523616929,0.4598034454442147,0.2057212219276981,0.05097713994839763,0.07612900753992272,0.0012095175762974674,0.003376694646574437,0.1079357386669839,0.05865588998321972,0.0024203519131743337,0.08926106787329194,0.015420269939016896,0.07408499821519028,0.6025068824289285,0.06953737291463478,0.39106136543107745,0.27406947674427196
62,0.11106955373662966,0.4980288161830359,0.0457269319148068,0.125997035051064,0.1651180688087534,0.32338888006264527,0.000931118970061327,0.03850152892521531,0.014664312096718089,0.15270117430684493,0.5861724478127457,0.09829609654198802,0.21404447318949454,0.1671601415847976,0.20043245269562945,0.10954615251223035,0.10179460477854957
63,0.1146800146981694,0.09222764582317103,0.04614653027456253,0.18270434453916315,0.05646607737985808,0.1832542478242993,0.1764108019063473,0.1577276675209945,0.1836015971446592,0.07627045360356641,0.08273098536465659,0.09818858383660543,0.05421581874153154,0.2478787495182431,0.05725086394767372,0.06452807060770373,0.4319497611833453
64,0.0307659314907049,0.4025259385368722,0.055813065981851595,0.06889432660583845,0.041922111503486945,0.04031342296306707,0.12124555030601308,0.11117902729484266,0.04558697294351047,0.08494991108366855,0.07554194451393235,0.04008861926533127,0.28620394387225573,0.22696422923257265,0.19608017117518234,0.2278875417369417,0.05792542137627593
65,0.011148265938612,0.41796928300414665,0.05331908873395779,0.0417860862737015,0.18497846723404937,0.07309243389809386,0.05164334493297956,0.31125815723224315,0.2906499087866215,0.39720896946080786,0.25127047321428686,0.001110372823477509,0.562295275711335,0.14670860023302776,0.2714589674425013,0.09367129539386261,0.10128034609595808
66,0.04671032404298169,0.07862434181590794,0.15457925368098033,0.24538099291745866,0.022715211221257893,0.011737486356341932,0.05312599620625346,0.05042986587968783,0.2509547873680974,0.20012431013230875,0.09265058673898571,0.09168160957875351,0.03784140591630981,0.25352762623682906,0.021088803497920125,0.5683201874727232,0.04075200858573743
67,0.03493430985272182,0.40016638598183135,0.07741914041671048,0.13442270748799343,0.03660662690940281,0.004159421260708355,0.05706811621736602,0.06683715583664325,0.03044969017241606,0.08288600444979695,0.20698526818048582,0.02328438194085067,0.3419862808254667,0.07084367113619827,0.06738098024555138,0.10291960067634136,0.3087440716587712
68,0.0031222048643317953,0.09726244349538761,0.12359032135508552,0.16320961021527658,0.06909412733850645,0.001571778749648656,0.1620507618141439,0.04974992492529709,0.001958992775569641,0.08509823504367046,0.05868600970544577,0.01937781068799149,0.2159440145779693,0.056326438588205324,0.07733102039575965,0.2251070509513287,0.07418586609473882
69,0.04965155822801253,0.25695187041310474,0.13688113441906452,0.04359361054426452,0.004629009843986823,0.0024762436697908525,0.06993501833617208,0.059437052375214364,0.024433617690506556,0.053812184261392636,0.07845569306480676,0.0197892975617131,0.046998037361487506,0.3840816001039606,0.1997734379633525,0.06544506315269526,0.055689977497558524
70,0.04945518966414884,0.3974739126645545,0.040275217262878596,0.11791414377306957,0.05019923032086457,0.003236538962031488,0.003366732318691856,0.039675585282289774,0.07421643087367706,0.32382912183015444,0.14111642025510476,0.0684589038486674,0.06993855644037364,0.2812780881815507,0.25200051537266555,0.14037240053020045,0.22390305093249493
